order_id,customer_id,product_id,product_name,category,region,quantity,unit_price,order_date,country,order_month,order_quarter,order_year,order_dow,revenue,cost,profit,profit_margin
INV07856,1289,PRD181,Laptop,Home & Kitchen,North,8,4972.74,2023-10-13 23:41:16.687668764,India,2023-10,2023Q4,2023,Friday,39781.92,29333.768109799435,10448.151890200563,26.26
INV07857,1076,PRD015,Jeans,Sports,West,2,2568.67,2023-10-14 00:33:41.962196220,Germany,2023-10,2023Q4,2023,Saturday,5137.34,3904.158976445982,1233.1810235540183,24.0
INV07858,1297,PRD178,Smartphone,Clothing,North,9,304.83,2023-10-14 01:26:07.236723672,UK,2023-10,2023Q4,2023,Saturday,2743.47,1686.4826618810614,1056.9873381189384,38.53
INV07859,1136,PRD199,Cricket Bat,Books,West,6,190.18,2023-10-14 02:18:32.511251124,USA,2023-10,2023Q4,2023,Saturday,1141.08,860.8106212544765,280.26937874552345,24.56
INV07860,1105,PRD122,Python Book,Clothing,West,1,4285.46,2023-10-14 03:10:57.785778576,India,2023-10,2023Q4,2023,Saturday,4285.46,2712.9893807873227,1572.4706192126773,36.69
INV07861,1094,PRD075,Smartphone,Home & Kitchen,West,8,2524.26,2023-10-14 04:03:23.060306028,Germany,2023-10,2023Q4,2023,Saturday,20194.08,14296.46549507426,5897.614504925741,29.2
INV07862,1134,PRD104,Coffee Maker,Books,North,6,1865.63,2023-10-14 04:55:48.334833484,India,2023-10,2023Q4,2023,Saturday,11193.78,9213.404911195163,1980.375088804838,17.69
INV07863,1067,PRD038,Smartphone,Sports,West,4,1458.06,2023-10-14 05:48:13.609360936,Germany,2023-10,2023Q4,2023,Saturday,5832.24,3694.485688118467,2137.754311881533,36.65
INV07864,1146,PRD168,Kitchen Blender,Books,South,6,1444.86,2023-10-14 06:40:38.883888388,Germany,2023-10,2023Q4,2023,Saturday,8669.16,5653.938391078473,3015.221608921527,34.78
INV07865,1489,PRD194,Data Science Book,Home & Kitchen,East,2,410.46,2023-10-14 07:33:04.158415840,UK,2023-10,2023Q4,2023,Saturday,820.92,579.3681408163362,241.55185918366374,29.42
INV07866,1477,PRD115,Kitchen Blender,Sports,East,1,1549.81,2023-10-14 08:25:29.432943292,UK,2023-10,2023Q4,2023,Saturday,1549.81,953.2857564002347,596.5242435997652,38.49
INV07867,1158,PRD039,Python Book,Electronics,South,6,3241.79,2023-10-14 09:17:54.707470744,USA,2023-10,2023Q4,2023,Saturday,19450.739999999998,13062.516996342041,6388.223003657957,32.84
INV07869,1162,PRD017,T-Shirt,Clothing,South,5,4741.7,2023-10-14 11:02:45.256525652,India,2023-10,2023Q4,2023,Saturday,23708.5,14684.269204264863,9024.230795735137,38.06
INV07870,1440,PRD135,Football,Home & Kitchen,North,8,3357.44,2023-10-14 11:55:10.531053104,India,2023-10,2023Q4,2023,Saturday,26859.52,19319.002670275877,7540.517329724124,28.07
INV07871,1340,PRD118,Football,Home & Kitchen,East,3,4326.68,2023-10-14 12:47:35.805580556,Germany,2023-10,2023Q4,2023,Saturday,12980.04,9648.643695853505,3331.396304146496,25.67
INV07872,1188,PRD039,T-Shirt,Clothing,South,6,615.09,2023-10-14 13:40:01.080108008,USA,2023-10,2023Q4,2023,Saturday,3690.54,2905.638126068767,784.9018739312328,21.27
INV07873,1414,PRD196,Smartphone,Books,South,1,2280.05,2023-10-14 14:32:26.354635464,UK,2023-10,2023Q4,2023,Saturday,2280.05,1894.2879871606674,385.7620128393328,16.92
INV07874,1338,PRD035,T-Shirt,Electronics,West,3,255.12,2023-10-14 15:24:51.629162916,UK,2023-10,2023Q4,2023,Saturday,765.36,542.9503818809196,222.4096181190804,29.06
INV07875,1094,PRD051,Football,Electronics,North,4,4480.32,2023-10-14 16:17:16.903690368,USA,2023-10,2023Q4,2023,Saturday,17921.28,13565.557482473045,4355.722517526954,24.3
INV07876,1180,PRD047,Laptop,Home & Kitchen,South,5,777.0,2023-10-14 17:09:42.178217820,UK,2023-10,2023Q4,2023,Saturday,3885.0,2389.341327528509,1495.6586724714912,38.5
INV07877,1287,PRD036,Coffee Maker,Home & Kitchen,East,3,4036.84,2023-10-14 18:02:07.452745272,India,2023-10,2023Q4,2023,Saturday,12110.52,8705.386406036507,3405.1335939634937,28.12
INV07878,1321,PRD064,Football,Books,West,8,4622.86,2023-10-14 18:54:32.727272728,Germany,2023-10,2023Q4,2023,Saturday,36982.88,30233.572475863737,6749.30752413626,18.25
INV07879,1186,PRD095,Football,Home & Kitchen,West,5,2237.35,2023-10-14 19:46:58.001800180,India,2023-10,2023Q4,2023,Saturday,11186.75,8368.468400680224,2818.2815993197764,25.19
INV07880,1371,PRD105,Laptop,Electronics,West,7,1977.34,2023-10-14 20:39:23.276327632,USA,2023-10,2023Q4,2023,Saturday,13841.38,9602.80829896137,4238.571701038629,30.62
INV07881,1137,PRD013,Football,Clothing,North,5,3020.58,2023-10-14 21:31:48.550855084,UK,2023-10,2023Q4,2023,Saturday,15102.9,9398.709374105254,5704.190625894746,37.77
INV07882,1129,PRD146,Smartphone,Electronics,South,8,3714.63,2023-10-14 22:24:13.825382536,USA,2023-10,2023Q4,2023,Saturday,29717.04,21534.348126416193,8182.691873583808,27.54
INV07883,1193,PRD149,Laptop,Books,North,1,3245.77,2023-10-14 23:16:39.099909988,USA,2023-10,2023Q4,2023,Saturday,3245.77,2692.936916578509,552.8330834214908,17.03
INV07884,1315,PRD112,Coffee Maker,Clothing,South,3,55.72,2023-10-15 00:09:04.374437444,UK,2023-10,2023Q4,2023,Sunday,167.16,103.38403979505422,63.775960204945775,38.15
INV07885,1471,PRD065,Cricket Bat,Clothing,West,3,3940.38,2023-10-15 01:01:29.648964896,USA,2023-10,2023Q4,2023,Sunday,11821.14,8661.560341572362,3159.5796584276377,26.73
INV07886,1272,PRD008,Kitchen Blender,Electronics,East,3,779.57,2023-10-15 01:53:54.923492348,India,2023-10,2023Q4,2023,Sunday,2338.71,1652.487632742605,686.222367257395,29.34
INV07887,1351,PRD048,Cricket Bat,Clothing,East,6,2275.9,2023-10-15 02:46:20.198019800,USA,2023-10,2023Q4,2023,Sunday,13655.400000000001,10785.935696427434,2869.4643035725676,21.01
INV07888,1143,PRD085,Laptop,Clothing,North,9,1447.67,2023-10-15 03:38:45.472547252,Germany,2023-10,2023Q4,2023,Sunday,13029.03,8309.754023030126,4719.275976969875,36.22
INV07889,1015,PRD043,Laptop,Home & Kitchen,West,6,4643.14,2023-10-15 04:31:10.747074708,India,2023-10,2023Q4,2023,Sunday,27858.840000000004,17907.629460192984,9951.21053980702,35.72
INV07890,1301,PRD181,Python Book,Clothing,South,5,2535.44,2023-10-15 05:23:36.021602160,India,2023-10,2023Q4,2023,Sunday,12677.2,9875.552590563324,2801.6474094366768,22.1
INV07891,1422,PRD085,Data Science Book,Books,North,1,2634.69,2023-10-15 06:16:01.296129612,USA,2023-10,2023Q4,2023,Sunday,2634.69,2028.6833152926804,606.0066847073197,23.0
INV07892,1244,PRD155,Data Science Book,Clothing,West,2,426.93,2023-10-15 07:08:26.570657064,India,2023-10,2023Q4,2023,Sunday,853.86,622.8231575179501,231.0368424820499,27.06
INV07893,1414,PRD019,Laptop,Home & Kitchen,North,1,4491.94,2023-10-15 08:00:51.845184516,USA,2023-10,2023Q4,2023,Sunday,4491.94,2700.2826452639847,1791.657354736015,39.89
INV07894,1106,PRD023,Kitchen Blender,Sports,East,6,1233.19,2023-10-15 08:53:17.119711968,Germany,2023-10,2023Q4,2023,Sunday,7399.14,6022.279867701368,1376.8601322986324,18.61
INV07895,1087,PRD115,Python Book,Sports,West,3,2099.09,2023-10-15 09:45:42.394239424,USA,2023-10,2023Q4,2023,Sunday,6297.27,5332.839435948874,964.4305640511266,15.32
INV07896,1128,PRD050,T-Shirt,Books,North,5,4927.21,2023-10-15 10:38:07.668766876,UK,2023-10,2023Q4,2023,Sunday,24636.05,18892.427216516353,5743.622783483646,23.31
INV07897,1394,PRD179,Jeans,Books,South,6,613.78,2023-10-15 11:30:32.943294328,USA,2023-10,2023Q4,2023,Sunday,3682.68,3068.8029726889627,613.8770273110372,16.67
INV07898,1374,PRD043,Kitchen Blender,Clothing,East,5,3606.71,2023-10-15 12:22:58.217821780,India,2023-10,2023Q4,2023,Sunday,18033.55,14236.651883364168,3796.8981166358317,21.05
INV07899,1340,PRD099,Laptop,Clothing,South,3,1337.67,2023-10-15 13:15:23.492349232,USA,2023-10,2023Q4,2023,Sunday,4013.01,3094.1931598593133,918.816840140687,22.9
INV07900,1003,PRD104,Laptop,Sports,North,2,2127.96,2023-10-15 14:07:48.766876688,USA,2023-10,2023Q4,2023,Sunday,4255.92,2927.2893344056693,1328.6306655943308,31.22
INV07901,1326,PRD116,Kitchen Blender,Sports,West,2,2120.05,2023-10-15 15:00:14.041404140,UK,2023-10,2023Q4,2023,Sunday,4240.1,2628.5012364974955,1611.5987635025049,38.01
INV07902,1409,PRD051,Smartphone,Electronics,East,2,4664.55,2023-10-15 15:52:39.315931592,UK,2023-10,2023Q4,2023,Sunday,9329.1,5672.491364540788,3656.6086354592126,39.2
INV07904,1305,PRD112,Laptop,Sports,South,4,1867.66,2023-10-15 17:37:29.864986496,Germany,2023-10,2023Q4,2023,Sunday,7470.64,5323.87975377328,2146.7602462267205,28.74
INV07905,1395,PRD197,Jeans,Books,West,3,4269.5,2023-10-15 18:29:55.139513952,Germany,2023-10,2023Q4,2023,Sunday,12808.5,9156.590886604965,3651.909113395035,28.51
INV07906,1094,PRD169,T-Shirt,Electronics,North,8,4557.04,2023-10-15 19:22:20.414041404,India,2023-10,2023Q4,2023,Sunday,36456.32,25393.51520172381,11062.80479827619,30.35
INV07907,1208,PRD072,Cricket Bat,Electronics,South,4,1591.06,2023-10-15 20:14:45.688568856,India,2023-10,2023Q4,2023,Sunday,6364.24,3866.1533112742864,2498.0866887257134,39.25
INV07908,1224,PRD139,Coffee Maker,Clothing,North,8,1247.68,2023-10-15 21:07:10.963096308,India,2023-10,2023Q4,2023,Sunday,9981.44,6486.302130305753,3495.1378696942475,35.02
INV07909,1458,PRD080,Jeans,Clothing,North,3,2333.28,2023-10-15 21:59:36.237623760,Germany,2023-10,2023Q4,2023,Sunday,6999.84,4438.798913910952,2561.041086089048,36.59
INV07910,1347,PRD180,Coffee Maker,Electronics,North,2,3741.91,2023-10-15 22:52:01.512151212,Germany,2023-10,2023Q4,2023,Sunday,7483.82,4514.12535035575,2969.6946496442497,39.68
INV07911,1479,PRD151,Football,Electronics,West,8,812.49,2023-10-15 23:44:26.786678668,Germany,2023-10,2023Q4,2023,Sunday,6499.92,4906.031659028967,1593.8883409710334,24.52
INV07912,1320,PRD049,Smartphone,Clothing,North,6,3933.11,2023-10-16 00:36:52.061206120,UK,2023-10,2023Q4,2023,Monday,23598.66,14742.944044525873,8855.715955474127,37.53
INV07913,1046,PRD166,Jeans,Books,East,2,2587.73,2023-10-16 01:29:17.335733572,USA,2023-10,2023Q4,2023,Monday,5175.46,3297.2720263716496,1878.1879736283504,36.29
INV07914,1475,PRD047,Data Science Book,Books,West,7,746.99,2023-10-16 02:21:42.610261024,UK,2023-10,2023Q4,2023,Monday,5228.93,3266.921947758128,1962.008052241872,37.52
INV07915,1180,PRD072,Smartphone,Books,South,7,3375.21,2023-10-16 03:14:07.884788476,UK,2023-10,2023Q4,2023,Monday,23626.47,18692.46808765562,4934.001912344382,20.88
INV07916,1105,PRD007,Data Science Book,Books,West,4,3159.59,2023-10-16 04:06:33.159315932,UK,2023-10,2023Q4,2023,Monday,12638.36,10374.129569861518,2264.230430138483,17.92
INV07917,1198,PRD066,T-Shirt,Clothing,South,8,3130.7,2023-10-16 04:58:58.433843384,USA,2023-10,2023Q4,2023,Monday,25045.6,15771.176938073097,9274.423061926902,37.03
INV07918,1385,PRD077,T-Shirt,Home & Kitchen,East,3,3786.19,2023-10-16 05:51:23.708370836,Germany,2023-10,2023Q4,2023,Monday,11358.57,8563.410310619982,2795.159689380018,24.61
INV07919,1105,PRD062,T-Shirt,Sports,North,9,947.05,2023-10-16 06:43:48.982898288,USA,2023-10,2023Q4,2023,Monday,8523.449999999999,6434.541294428406,2088.9087055715927,24.51
INV07920,1279,PRD157,Smartphone,Sports,North,5,3502.61,2023-10-16 07:36:14.257425740,UK,2023-10,2023Q4,2023,Monday,17513.05,11739.551223981382,5773.498776018618,32.97
INV07921,1259,PRD038,T-Shirt,Sports,North,3,4442.11,2023-10-16 08:28:39.531953196,USA,2023-10,2023Q4,2023,Monday,13326.329999999998,9956.478361532843,3369.8516384671548,25.29
INV07922,1107,PRD125,Kitchen Blender,Sports,North,9,2675.04,2023-10-16 09:21:04.806480648,Germany,2023-10,2023Q4,2023,Monday,24075.36,17053.06952342701,7022.290476572991,29.17
INV07923,1018,PRD084,Coffee Maker,Clothing,West,2,2455.85,2023-10-16 10:13:30.081008100,UK,2023-10,2023Q4,2023,Monday,4911.7,3079.200292824044,1832.4997071759558,37.31
INV07924,1409,PRD161,Coffee Maker,Home & Kitchen,East,2,3999.05,2023-10-16 11:05:55.355535552,UK,2023-10,2023Q4,2023,Monday,7998.1,6714.89896517543,1283.2010348245703,16.04
INV07925,1458,PRD029,Python Book,Clothing,South,3,773.87,2023-10-16 11:58:20.630063004,India,2023-10,2023Q4,2023,Monday,2321.61,1786.8477074354316,534.7622925645685,23.03
INV07926,1295,PRD114,Data Science Book,Home & Kitchen,West,9,1737.33,2023-10-16 12:50:45.904590456,Germany,2023-10,2023Q4,2023,Monday,15635.97,13110.602570595314,2525.367429404685,16.15
INV07927,1305,PRD079,Coffee Maker,Clothing,North,3,4276.23,2023-10-16 13:43:11.179117912,UK,2023-10,2023Q4,2023,Monday,12828.689999999999,8181.571798329033,4647.118201670965,36.22
INV07928,1170,PRD023,Laptop,Electronics,North,5,2523.88,2023-10-16 14:35:36.453645364,UK,2023-10,2023Q4,2023,Monday,12619.400000000001,10077.075731897177,2542.324268102824,20.15
INV07929,1330,PRD106,Coffee Maker,Home & Kitchen,North,9,4210.16,2023-10-16 15:28:01.728172816,Germany,2023-10,2023Q4,2023,Monday,37891.44,26719.393484628865,11172.046515371138,29.48
INV07930,1492,PRD131,Laptop,Sports,South,6,1296.75,2023-10-16 16:20:27.002700268,UK,2023-10,2023Q4,2023,Monday,7780.5,6476.655766423762,1303.8442335762384,16.76
INV07931,1194,PRD101,Python Book,Home & Kitchen,South,6,1978.39,2023-10-16 17:12:52.277227720,India,2023-10,2023Q4,2023,Monday,11870.34,9160.908059290809,2709.4319407091916,22.83
INV07932,1011,PRD173,Football,Books,West,1,4126.91,2023-10-16 18:05:17.551755176,USA,2023-10,2023Q4,2023,Monday,4126.91,2627.9806345962447,1498.9293654037551,36.32
INV07933,1194,PRD008,Smartphone,Home & Kitchen,East,2,859.3,2023-10-16 18:57:42.826282628,India,2023-10,2023Q4,2023,Monday,1718.6,1045.1127024092102,673.4872975907897,39.19
INV07934,1489,PRD086,Jeans,Books,South,9,4479.15,2023-10-16 19:50:08.100810080,USA,2023-10,2023Q4,2023,Monday,40312.35,25453.441944392125,14858.908055607873,36.86
INV07935,1282,PRD117,Football,Books,West,8,1583.82,2023-10-16 20:42:33.375337532,India,2023-10,2023Q4,2023,Monday,12670.56,9859.880645728228,2810.6793542717714,22.18
INV07936,1368,PRD029,Python Book,Electronics,South,2,4864.85,2023-10-16 21:34:58.649864984,USA,2023-10,2023Q4,2023,Monday,9729.7,5863.46217213308,3866.237827866921,39.74
INV07937,1181,PRD002,Coffee Maker,Home & Kitchen,West,5,4147.25,2023-10-16 22:27:23.924392436,India,2023-10,2023Q4,2023,Monday,20736.25,14921.103060568346,5815.146939431654,28.04
INV07938,1449,PRD113,Coffee Maker,Electronics,North,5,2305.15,2023-10-16 23:19:49.198919892,UK,2023-10,2023Q4,2023,Monday,11525.75,8509.038585477345,3016.711414522655,26.17
INV07939,1304,PRD178,Data Science Book,Sports,South,6,3724.11,2023-10-17 00:12:14.473447344,USA,2023-10,2023Q4,2023,Tuesday,22344.66,17944.256737007137,4400.403262992862,19.69
INV07940,1143,PRD065,Smartphone,Home & Kitchen,North,4,2798.55,2023-10-17 01:04:39.747974796,Germany,2023-10,2023Q4,2023,Tuesday,11194.2,7966.338018196663,3227.8619818033376,28.84
INV07941,1385,PRD108,Python Book,Clothing,East,9,4273.57,2023-10-17 01:57:05.022502248,Germany,2023-10,2023Q4,2023,Tuesday,38462.13,23130.03549663912,15332.094503360877,39.86
INV07942,1315,PRD020,T-Shirt,Clothing,North,5,2614.64,2023-10-17 02:49:30.297029700,India,2023-10,2023Q4,2023,Tuesday,13073.199999999999,8558.965797636287,4514.234202363712,34.53
INV07943,1181,PRD180,Jeans,Clothing,East,4,4940.58,2023-10-17 03:41:55.571557156,India,2023-10,2023Q4,2023,Tuesday,19762.32,12092.337790054258,7669.9822099457415,38.81
INV07945,1083,PRD072,Kitchen Blender,Clothing,East,2,3398.52,2023-10-17 05:26:46.120612060,USA,2023-10,2023Q4,2023,Tuesday,6797.04,5745.1171835866435,1051.9228164133565,15.48
INV07946,1165,PRD027,Kitchen Blender,Sports,North,2,1265.98,2023-10-17 06:19:11.395139512,UK,2023-10,2023Q4,2023,Tuesday,2531.96,1923.2909537159667,608.6690462840334,24.04
INV07947,1283,PRD175,Kitchen Blender,Home & Kitchen,South,3,996.58,2023-10-17 07:11:36.669666964,Germany,2023-10,2023Q4,2023,Tuesday,2989.7400000000002,1795.2790959058996,1194.4609040941007,39.95
INV07948,1280,PRD123,Python Book,Home & Kitchen,West,4,2070.84,2023-10-17 08:04:01.944194420,India,2023-10,2023Q4,2023,Tuesday,8283.36,5049.803797141106,3233.5562028588947,39.04
INV07949,1095,PRD134,T-Shirt,Books,South,9,1868.94,2023-10-17 08:56:27.218721872,USA,2023-10,2023Q4,2023,Tuesday,16820.46,11040.622084171739,5779.8379158282605,34.36
INV07950,1380,PRD188,Cricket Bat,Books,West,5,279.36,2023-10-17 09:48:52.493249324,USA,2023-10,2023Q4,2023,Tuesday,1396.8000000000002,1110.0563481081579,286.7436518918423,20.53
INV07951,1265,PRD045,Kitchen Blender,Books,North,2,2167.23,2023-10-17 10:41:17.767776776,Germany,2023-10,2023Q4,2023,Tuesday,4334.46,3033.0591746518153,1301.4008253481848,30.02
INV07952,1443,PRD172,Football,Sports,South,3,4762.0,2023-10-17 11:33:43.042304228,Germany,2023-10,2023Q4,2023,Tuesday,14286.0,10376.502206550655,3909.4977934493454,27.37
INV07953,1297,PRD083,Cricket Bat,Home & Kitchen,West,8,2361.04,2023-10-17 12:26:08.316831680,UK,2023-10,2023Q4,2023,Tuesday,18888.32,15453.048238496145,3435.2717615038546,18.19
INV07954,1295,PRD146,Jeans,Electronics,North,6,1543.99,2023-10-17 13:18:33.591359136,Germany,2023-10,2023Q4,2023,Tuesday,9263.94,7622.469250190886,1641.4707498091147,17.72
INV07955,1224,PRD120,Data Science Book,Books,East,5,4747.93,2023-10-17 14:10:58.865886588,UK,2023-10,2023Q4,2023,Tuesday,23739.65,16782.972360475953,6956.677639524049,29.3
INV07956,1332,PRD065,T-Shirt,Clothing,West,4,2553.33,2023-10-17 15:03:24.140414040,UK,2023-10,2023Q4,2023,Tuesday,10213.32,8068.929999041402,2144.3900009585977,21.0
INV07957,1360,PRD025,Data Science Book,Electronics,East,4,1471.16,2023-10-17 15:55:49.414941492,USA,2023-10,2023Q4,2023,Tuesday,5884.64,3875.294083554927,2009.3459164450733,34.15
INV07958,1373,PRD027,Football,Electronics,South,8,3925.8,2023-10-17 16:48:14.689468944,USA,2023-10,2023Q4,2023,Tuesday,31406.4,20219.333534731188,11187.066465268814,35.62
INV07959,1041,PRD135,Smartphone,Books,West,6,1156.89,2023-10-17 17:40:39.963996400,UK,2023-10,2023Q4,2023,Tuesday,6941.34,5859.001645803768,1082.338354196232,15.59
INV07960,1302,PRD172,Smartphone,Clothing,North,5,1276.36,2023-10-17 18:33:05.238523852,India,2023-10,2023Q4,2023,Tuesday,6381.799999999999,4847.297802392675,1534.502197607324,24.04
INV07961,1420,PRD106,Kitchen Blender,Books,North,5,1655.44,2023-10-17 19:25:30.513051304,UK,2023-10,2023Q4,2023,Tuesday,8277.2,6326.444946548975,1950.7550534510256,23.57
INV07962,1245,PRD157,Football,Books,East,6,2004.1,2023-10-17 20:17:55.787578756,Germany,2023-10,2023Q4,2023,Tuesday,12024.599999999999,9853.672345543067,2170.927654456931,18.05
INV07963,1207,PRD044,Data Science Book,Clothing,North,3,2935.25,2023-10-17 21:10:21.062106208,UK,2023-10,2023Q4,2023,Tuesday,8805.75,5342.964546332763,3462.7854536672367,39.32
INV07964,1236,PRD107,Python Book,Electronics,South,7,2600.66,2023-10-17 22:02:46.336633664,UK,2023-10,2023Q4,2023,Tuesday,18204.62,12223.894365887763,5980.725634112236,32.85
INV07965,1021,PRD036,Cricket Bat,Electronics,South,1,3731.47,2023-10-17 22:55:11.611161116,UK,2023-10,2023Q4,2023,Tuesday,3731.47,2909.77233550891,821.6976644910897,22.02
INV07966,1184,PRD147,Kitchen Blender,Clothing,East,5,3600.0,2023-10-17 23:47:36.885688568,India,2023-10,2023Q4,2023,Tuesday,18000.0,12845.804357828962,5154.195642171038,28.63
INV07967,1467,PRD006,Cricket Bat,Electronics,West,6,275.52,2023-10-18 00:40:02.160216020,India,2023-10,2023Q4,2023,Wednesday,1653.12,1381.5408836042752,271.57911639572467,16.43
INV07968,1241,PRD153,Coffee Maker,Sports,North,2,712.83,2023-10-18 01:32:27.434743472,UK,2023-10,2023Q4,2023,Wednesday,1425.66,1015.9875091411973,409.6724908588028,28.74
INV07969,1362,PRD159,Coffee Maker,Books,South,2,1115.2,2023-10-18 02:24:52.709270924,Germany,2023-10,2023Q4,2023,Wednesday,2230.4,1409.073164780459,821.3268352195412,36.82
INV07970,1282,PRD009,Coffee Maker,Sports,West,9,3008.44,2023-10-18 03:17:17.983798380,USA,2023-10,2023Q4,2023,Wednesday,27075.96,22387.082428578957,4688.877571421042,17.32
INV07971,1040,PRD165,Smartphone,Sports,South,2,4481.56,2023-10-18 04:09:43.258325832,Germany,2023-10,2023Q4,2023,Wednesday,8963.12,5389.337561622513,3573.782438377488,39.87
INV07972,1335,PRD155,Laptop,Sports,South,3,1658.29,2023-10-18 05:02:08.532853284,USA,2023-10,2023Q4,2023,Wednesday,4974.87,3928.6094367231703,1046.2605632768295,21.03
INV07973,1161,PRD013,Football,Home & Kitchen,West,1,4820.53,2023-10-18 05:54:33.807380736,Germany,2023-10,2023Q4,2023,Wednesday,4820.53,2902.365982894368,1918.164017105632,39.79
INV07974,1159,PRD041,Smartphone,Home & Kitchen,West,9,905.66,2023-10-18 06:46:59.081908188,India,2023-10,2023Q4,2023,Wednesday,8150.94,5834.473512871281,2316.4664871287187,28.42
INV07975,1473,PRD128,Football,Sports,North,1,4627.43,2023-10-18 07:39:24.356435644,Germany,2023-10,2023Q4,2023,Wednesday,4627.43,3014.246241424947,1613.1837585750532,34.86
INV07976,1088,PRD066,Jeans,Books,East,4,4014.96,2023-10-18 08:31:49.630963096,UK,2023-10,2023Q4,2023,Wednesday,16059.84,13456.792291346292,2603.0477086537085,16.21
INV07977,1321,PRD085,Data Science Book,Sports,East,7,1975.72,2023-10-18 09:24:14.905490548,USA,2023-10,2023Q4,2023,Wednesday,13830.04,9669.758232360038,4160.281767639963,30.08
INV07978,1011,PRD024,Coffee Maker,Sports,South,2,1071.25,2023-10-18 10:16:40.180018000,Germany,2023-10,2023Q4,2023,Wednesday,2142.5,1302.079106434896,840.420893565104,39.23
INV07979,1423,PRD044,Coffee Maker,Home & Kitchen,East,8,1986.9,2023-10-18 11:09:05.454545452,Germany,2023-10,2023Q4,2023,Wednesday,15895.2,12623.945480868162,3271.2545191318386,20.58
INV07980,1072,PRD106,Jeans,Sports,South,8,1108.01,2023-10-18 12:01:30.729072908,Germany,2023-10,2023Q4,2023,Wednesday,8864.08,6020.004361969978,2844.0756380300218,32.09
INV07981,1075,PRD098,T-Shirt,Books,West,3,2827.7,2023-10-18 12:53:56.003600360,India,2023-10,2023Q4,2023,Wednesday,8483.099999999999,6446.0072612085705,2037.092738791428,24.01
INV07982,1345,PRD060,Laptop,Books,South,4,2895.35,2023-10-18 13:46:21.278127812,India,2023-10,2023Q4,2023,Wednesday,11581.4,8122.117041836213,3459.282958163787,29.87
INV07983,1200,PRD009,T-Shirt,Sports,North,7,3852.54,2023-10-18 14:38:46.552655264,Germany,2023-10,2023Q4,2023,Wednesday,26967.78,19137.105887972546,7830.674112027453,29.04
INV07984,1009,PRD130,Smartphone,Books,South,5,2662.93,2023-10-18 15:31:11.827182716,India,2023-10,2023Q4,2023,Wednesday,13314.65,8866.879326356355,4447.770673643645,33.41
INV07985,1351,PRD056,T-Shirt,Sports,South,5,1758.47,2023-10-18 16:23:37.101710168,Germany,2023-10,2023Q4,2023,Wednesday,8792.35,7008.23405241934,1784.1159475806608,20.29
INV07986,1225,PRD158,Football,Home & Kitchen,North,2,4562.41,2023-10-18 17:16:02.376237624,India,2023-10,2023Q4,2023,Wednesday,9124.82,6532.733500704841,2592.0864992951583,28.41
INV07987,1175,PRD022,Python Book,Sports,North,6,436.09,2023-10-18 18:08:27.650765076,Germany,2023-10,2023Q4,2023,Wednesday,2616.54,1595.8391909932145,1020.7008090067854,39.01
INV07988,1275,PRD081,Football,Electronics,East,4,4053.47,2023-10-18 19:00:52.925292528,UK,2023-10,2023Q4,2023,Wednesday,16213.88,13557.913378870247,2655.9666211297517,16.38
INV07989,1038,PRD100,Kitchen Blender,Home & Kitchen,West,5,2077.39,2023-10-18 19:53:18.199819980,India,2023-10,2023Q4,2023,Wednesday,10386.949999999999,7522.542833362832,2864.4071666371665,27.58
INV07990,1059,PRD013,Smartphone,Books,West,5,946.44,2023-10-18 20:45:43.474347432,Germany,2023-10,2023Q4,2023,Wednesday,4732.200000000001,3414.2491124341127,1317.950887565888,27.85
INV07991,1065,PRD071,Coffee Maker,Books,North,2,645.76,2023-10-18 21:38:08.748874888,USA,2023-10,2023Q4,2023,Wednesday,1291.52,886.7739876155612,404.7460123844388,31.34
INV07992,1320,PRD016,Smartphone,Home & Kitchen,West,8,1142.78,2023-10-18 22:30:34.023402340,UK,2023-10,2023Q4,2023,Wednesday,9142.24,6937.012486883288,2205.2275131167116,24.12
INV07993,1434,PRD045,T-Shirt,Electronics,South,1,653.68,2023-10-18 23:22:59.297929792,India,2023-10,2023Q4,2023,Wednesday,653.68,457.8280926472038,195.85190735279616,29.96
INV07994,1123,PRD065,Cricket Bat,Home & Kitchen,West,2,2321.71,2023-10-19 00:15:24.572457244,Germany,2023-10,2023Q4,2023,Thursday,4643.42,3656.0888500255683,987.3311499744318,21.26
INV07995,1163,PRD139,Smartphone,Clothing,North,7,1780.96,2023-10-19 01:07:49.846984696,USA,2023-10,2023Q4,2023,Thursday,12466.720000000001,10212.059375703175,2254.6606242968264,18.09
INV07997,1410,PRD148,Smartphone,Home & Kitchen,North,2,826.5,2023-10-19 02:52:40.396039604,USA,2023-10,2023Q4,2023,Thursday,1653.0,1194.1815278146548,458.8184721853452,27.76
INV07998,1385,PRD099,Football,Clothing,East,1,3315.73,2023-10-19 03:45:05.670567056,UK,2023-10,2023Q4,2023,Thursday,3315.73,2530.3598301721026,785.3701698278974,23.69
INV07999,1158,PRD191,Cricket Bat,Sports,North,1,3058.6,2023-10-19 04:37:30.945094508,UK,2023-10,2023Q4,2023,Thursday,3058.6,2061.142361568643,997.4576384313568,32.61
INV08000,1056,PRD101,Laptop,Electronics,South,1,4912.32,2023-10-19 05:29:56.219621960,USA,2023-10,2023Q4,2023,Thursday,4912.32,3715.4366682006917,1196.883331799308,24.36
